id,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,line_item_insurance_usd
83808,84,1587.6,18.9,0.16,9014,892.92,1.96
83809,5232,13027.68,2.49,0.04,414,770.14,13.39
83810,45000,58500.0,1.3,0.01,9014,52211.42,60.14
83813,429,2415.27,5.63,0.09,39,792.12,2.48
83815,156,327.6,2.1,0.01,100,396.32,0.34
83817,49000,926100.0,18.9,0.16,11107,5982.43,952.03
83818,2900,23954.0,8.26,0.09,5621,10640.81,24.62
83819,63285,513241.35,8.11,0.14,See DN-3794 (ID#:82694),See DN-3794 (ID#:82694),527.61
83822,129,210.27,1.63,0.01,253,3519.7,0.22
83823,68113,148486.34,2.18,0.04,See DN-3825 (ID#:82702),See DN-3825 (ID#:82702),152.64
83824,10868,122047.64,11.23,0.19,1026,1138.29,125.46
83825,1330,1729.0,1.3,0.01,416,5347.37,1.78
83826,2125,3463.75,1.63,0.01,759,9664.79,3.56
83827,1016,9448.8,9.3,0.1,See DN-3842 (ID#:82706),See DN-3842 (ID#:82706),9.71
83828,2825,10537.25,3.73,0.06,See DN-3843 (ID#:82707),See DN-3843 (ID#:82707),10.83
83829,320,556.8,1.74,0.03,See DN-3844 (ID#:82710),See DN-3844 (ID#:82710),0.57
83830,715,2888.6,4.04,0.13,44,1171.2,2.97
83832,29804,95670.84,3.21,0.11,1766,7481.81,134.13
83833,280,5518.8,19.71,0.16,75,1855.34,5.67
83842,312,6149.52,19.71,0.16,80,87.87,6.32
83843,12713,240275.7,18.9,0.16,2630,6926.9,247.0
83844,11553,43092.69,3.73,0.06,516,2042.9,44.3
83845,715,8029.45,11.23,0.19,116,891,8.25
83876,20000,40000.0,2.0,0.03,1386,7061.2,41.12
83847,18317,71253.13,3.89,0.06,581,6311.88,88.14
83848,31153,116823.75,3.75,0.06,1739,10506.44,120.09
83849,27847,109995.65,3.95,0.07,1153,1489.8,113.08
83850,37963,136666.8,3.6,0.06,See DN-3972 (ID#:82740),See DN-3972 (ID#:82740),140.49
83853,3244,43761.56,13.49,0.45,288,1922.75,44.99
83855,2660,8352.4,3.14,0.1,See DN-3975 (ID#:82748),See DN-3975 (ID#:82748),8.59
83859,10893,21677.07,1.99,0.03,735,6331.93,22.28
83860,49941,110369.61,2.21,0.04,See DN-4012 (ID#:82755),See DN-4012 (ID#:82755),113.46
83861,7700,86471.0,11.23,0.19,See DN-4032 (ID#:82757),See DN-4032 (ID#:82757),88.89
83862,29998,581361.24,19.38,0.16,See DN-4032 (ID#:82757),See DN-4032 (ID#:82757),597.64
84011,950,4370.0,4.6,0.15,76,1017.15,9.42
83864,350000,3416000.0,9.76,0.33,41041,40616.15,4020.63
83866,29996,93587.52,3.12,0.1,See DN-4064 (ID#:82765),See DN-4064 (ID#:82765),96.21
83867,37500,120375.0,3.21,0.11,3961,3562.44,123.75
83868,14420,66764.6,4.63,0.15,1467,1319.21,68.63
83869,14344,28544.56,1.99,0.03,1023,5942.68,29.34
83872,2173,24685.28,11.36,0.19,4076,4834.6,25.38
83877,380000,3708800.0,9.76,0.33,See DN-4096 (ID#:83304),See DN-4096 (ID#:83304),3812.65
83878,11106,45423.54,4.09,0.07,See DN-4101 (ID#:82773),See DN-4101 (ID#:82773),46.7
83879,117112,1143013.12,9.76,0.33,15735,37929,1175.02
83880,2361,24200.25,10.25,0.34,1255,4438,28.48
83881,10059,21928.62,2.18,0.04,632,2643.5,25.81
83882,41416,132945.36,3.21,0.11,7521,8265.26,136.67
83883,5280,59294.4,11.23,0.19,See DN-4115 (ID#:83306),See DN-4115 (ID#:83306),60.95
83885,164867,1088122.2,6.6,0.11,14794,34099.18,1118.59
83886,42500,328100.0,7.72,0.13,6229,12045.84,337.29
83888,400000,3904000.0,9.76,0.33,45186,47401.47,4013.31
83890,100000,652000.0,6.52,0.11,8855,33900.99,670.26
83891,6384,22982.4,3.6,0.06,382,1587.3,23.63
83893,81589,783254.4,9.6,0.32,21668,23559.93,921.89
83894,320,6048.0,18.9,0.16,See DN-4144 (ID#:82781),See DN-4144 (ID#:82781),7.12
83897,24174,123045.66,5.09,0.08,See DN-4162 (ID#:82783),See DN-4162 (ID#:82783),126.49
83898,1087,14294.05,13.15,0.44,102,129.75,14.69
83899,3813,7435.35,1.95,0.03,Weight Captured Separately,Invoiced Separately,8.75
83900,619999,5951990.4,9.6,0.32,90446,68874.85,7005.49
83901,122449,1175510.4,9.6,0.32,See DN-4191 (ID#:83900),See DN-4191 (ID#:83900),1383.58
83903,28524,112669.8,3.95,0.07,See DN-4218 (ID#:83326),See DN-4218 (ID#:83326),132.61
83904,832,2995.2,3.6,0.06,Weight Captured Separately,Invoiced Separately,3.08
83905,120742,554205.78,4.59,0.15,See DN-4218 (ID#:83326),See DN-4218 (ID#:83326),652.3
83906,8190,78624.0,9.6,0.32,1208,7564.47,92.54
83907,15935,57366.0,3.6,0.06,13469,16679.87,67.52
83908,56994,263312.28,4.62,0.15,5358,5894.11,309.92
83909,45671,297774.92,6.52,0.11,4055,4112.56,350.48
83910,131607,1016006.04,7.72,0.13,See DN-4229 (ID#:83332),See DN-4229 (ID#:83332),1044.45
83911,14996,46787.52,3.12,0.1,33428,49314.37,55.07
83912,70971,547896.12,7.72,0.13,Weight Captured Separately,Invoiced Separately,644.87
83913,820,10783.0,13.15,0.44,See DN-4285 (ID#:82806),See DN-4285 (ID#:82806),12.69
83914,56400,541440.0,9.6,0.32,Weight Captured Separately,Invoiced Separately,637.27
83915,100,1864.0,18.64,0.16,21,632.63,2.19
83916,240,4646.4,19.36,0.16,58,1289.48,5.47
83917,11584,58962.56,5.09,0.08,1043,8819.61,60.61
83919,55851,256356.09,4.59,0.15,6183,47281.56,301.73
83920,21000,41790.0,1.99,0.03,25880,46111.55,49.19
83921,6750,31185.0,4.62,0.15,4426,14734.92,36.7
83922,12000,232320.0,19.36,0.16,2912,32165.56,273.44
83925,19099,211807.91,11.09,0.18,9459,Freight Included in Commodity Cost,217.74
83926,61154,133315.72,2.18,0.04,7957,Freight Included in Commodity Cost,137.05
83929,1482,13782.6,9.3,0.1,90,Freight Included in Commodity Cost,16.22
83930,5025,65877.75,13.11,0.44,Weight Captured Separately,Invoiced Separately,77.54
83932,3408,12098.4,3.55,0.06,Weight Captured Separately,Invoiced Separately,14.24
83948,214,1874.64,8.76,0.15,See DN-1311 (ID#:82837),See DN-1311 (ID#:82837),3.67
83949,75,142.5,1.9,0.01,See DN-1311 (ID#:82837),See DN-1311 (ID#:82837),0.28
83950,24,290.88,12.12,0.13,See DN-1452 (ID#:82272),See DN-1452 (ID#:82272),0.57
83951,63,441.0,7.0,0.12,See DN-1452 (ID#:82272),See DN-1452 (ID#:82272),0.86
83953,4050,5913.0,1.46,0.02,See DN-1493 (ID#:83374),See DN-1493 (ID#:83374),11.59
83954,8383,63123.99,7.53,0.13,See DN-1493 (ID#:83374),See DN-1493 (ID#:83374),123.72
83955,16566,127723.86,7.71,0.13,921,4468.51,250.34
83956,4000,23120.0,5.78,0.19,See DN-1500 (ID#:82274),See DN-1500 (ID#:82274),45.32
83957,4000,16000.0,4.0,0.07,See DN-1500 (ID#:82274),See DN-1500 (ID#:82274),31.36
83958,10167,24807.48,2.44,0.04,487,6113.34,53.48
83959,61059,352921.02,5.78,0.19,4305,9935.88,691.73
83960,200,1156.0,5.78,0.19,22,709.02,2.27
83961,2352,11760.0,5.0,0.05,3189,1211.48,23.05
83962,1833,28411.5,15.5,0.26,378,1211.48,55.69
83963,2590,55477.8,21.42,0.36,257,1211.48,108.74
83964,108,180.36,1.67,0.03,1857,11091.78,0.39
83965,990,7454.7,7.53,0.13,109,10331.78,16.07
83966,16539,40355.16,2.44,0.04,796,4234.42,79.1
83967,3350,29346.0,8.76,0.15,See DN-1541 (ID#:82846),See DN-1541 (ID#:82846),57.52
83968,28000,317800.0,11.35,0.19,3239,11637.64,622.89
83969,29683,86080.7,2.9,0.05,3254,8104.79,168.72
83970,100,146.0,1.46,0.02,7,523.64,0.31
83971,6384,55923.84,8.76,0.15,579,3119.75,120.57
83972,13577,78475.06,5.78,0.19,See DN-1605 (ID#:82284),See DN-1605 (ID#:82284),169.19
83973,16019,140326.44,8.76,0.15,1454,5187.5,302.54
83974,8676,50147.28,5.78,0.19,4845,5254.1,98.29
83975,380,3328.8,8.76,0.15,67,1549.83,7.18
83976,4319,11790.87,2.73,0.05,409,1083.3,23.11
83977,20602,133294.94,6.47,0.11,See DN-1643 (ID#:82293),See DN-1643 (ID#:82293),261.26
83978,50000,136500.0,2.73,0.05,See DN-1643 (ID#:82293),See DN-1643 (ID#:82293),267.54
83979,1541,9970.27,6.47,0.11,See DN-1643 (ID#:82293),See DN-1643 (ID#:82293),19.54
83980,4000,13600.0,3.4,0.06,632,3302.14,26.66
83981,2066,20804.62,10.07,0.11,1560,3688.33,40.78
83982,84,126.0,1.5,0.02,See DN-1667 (ID#:82861),See DN-1667 (ID#:82861),0.27
83983,11500,31395.0,2.73,0.05,1870,13122.39,67.69
83984,3136,5958.4,1.9,0.01,See DN-1673 (ID#:83983),See DN-1673 (ID#:83983),12.85
83985,5000,25650.0,5.13,0.17,456,5186.68,55.3
83986,769,7743.83,10.07,0.11,93,4519.96,15.18
83987,5000,43800.0,8.76,0.15,452,Freight Included in Commodity Cost,94.43
83988,100000,1122000.0,11.22,0.19,11725,Freight Included in Commodity Cost,2419.03
83989,20518,230211.96,11.22,0.19,2407,Freight Included in Commodity Cost,496.34
83990,40148,401480.0,10.0,0.33,3312,9736.1,865.59
83991,905,6787.5,7.5,0.12,47,Freight Included in Commodity Cost,14.63
83992,4200,36792.0,8.76,0.15,275,11991.12,79.32
83993,90,675.0,7.5,0.12,4,521.52,1.46
83995,25000,280500.0,11.22,0.19,2930,42573.95,604.76
83996,210,997.5,4.75,0.16,19,9736.1,2.15
83997,9924,74430.0,7.5,0.12,544,9736.1,160.47
83998,564,2729.76,4.84,0.05,See DN-1800 (ID#:83422),See DN-1800 (ID#:83422),5.89
83999,1590,31672.8,19.92,0.66,174,9736.1,68.29
84000,46001,122362.66,2.66,0.04,2526,9736.1,263.81
84001,27440,240374.4,8.76,0.15,2475,4964.27,471.13
84002,298,1743.3,5.85,0.1,31,3833.17,3.76
84039,632,9796.0,15.5,0.26,134,8815.65,21.12
84003,46000,516120.0,11.22,0.19,See DN-1832 (ID#:82321),See DN-1832 (ID#:82321),1112.75
84004,7800,47658.0,6.11,0.1,580,6637.05,102.75
84005,5900,28025.0,4.75,0.16,509,3833.17,60.42
84006,4782,53654.04,11.22,0.19,617,8676.9,115.68
84007,3168,6336.0,2.0,0.01,1765,18473.1,13.66
84008,2797,32864.75,11.75,0.39,210,5841.92,70.86
84009,20000,46600.0,2.33,0.04,955,6154.8,100.47
84010,5869,65850.18,11.22,0.19,758,8929.51,141.97
84012,100000,460000.0,4.6,0.15,See DN-1875 (ID#:82330),See DN-1875 (ID#:82330),991.76
84013,3000,7980.0,2.66,0.04,210,1894.2,15.64
84014,46678,127430.94,2.73,0.05,4490,Freight Included in Commodity Cost,274.74
84015,28500,131100.0,4.6,0.15,2442,Freight Included in Commodity Cost,282.65
84016,804,3698.4,4.6,0.15,68,Freight Included in Commodity Cost,7.97
84017,200,1500.0,7.5,0.12,11,Freight Included in Commodity Cost,3.23
84018,500,4855.0,9.71,0.11,60,Freight Included in Commodity Cost,10.47
84019,23358,400356.12,17.14,0.29,2344,9309.52,863.17
84020,23856,208978.56,8.76,0.15,1918,Freight Included in Commodity Cost,450.56
84021,4674,40944.24,8.76,0.15,376,Freight Included in Commodity Cost,88.28
84022,38500,105105.0,2.73,0.05,2695,13457.25,226.61
84023,5900,19352.0,3.28,0.05,See DN-1948 (ID#:82906),See DN-1948 (ID#:82906),41.72
84024,5880,42394.8,7.21,0.12,See DN-1948 (ID#:82906),See DN-1948 (ID#:82906),91.4
84025,560,4905.6,8.76,0.15,See DN-1948 (ID#:82906),See DN-1948 (ID#:82906),10.58
84026,29315,167974.95,5.73,0.1,3931,13215.67,362.15
84027,28868,323898.96,11.22,0.19,3570,6147.18,698.33
84028,2280,16438.8,7.21,0.12,123,2136.1,35.44
84029,30000,352500.0,11.75,0.39,2700,6147.18,759.99
84030,54125,607282.5,11.22,0.19,7050,6147.18,1309.3
84031,5000,36050.0,7.21,0.12,196,1229.52,77.72
84032,2436,5456.64,2.24,0.07,See DN-1984 (ID#:83453),See DN-1984 (ID#:83453),11.76
84033,9000,100980.0,11.22,0.19,See DN-1985 (ID#:82911),See DN-1985 (ID#:82911),217.71
84034,13104,35773.92,2.73,0.05,1448,6147.18,77.13
84035,34801,95006.73,2.73,0.05,3951,6147.18,204.83
84038,15331,68222.95,4.45,0.15,4729,18390.42,147.09
84040,7925,21080.5,2.66,0.04,18041,8953.2,45.45
84041,12100,32186.0,2.66,0.04,See DN-2012 (ID#:84040),See DN-2012 (ID#:84040),69.39
84042,27900,74214.0,2.66,0.04,See DN-2015 (ID#:82917),See DN-2015 (ID#:82917),160.01
84043,1002,7224.42,7.21,0.12,See DN-2016 (ID#:82351),See DN-2016 (ID#:82351),15.58
84044,230,2233.3,9.71,0.11,See DN-2017 (ID#:82918),See DN-2017 (ID#:82918),4.81
84045,112100,642333.0,5.73,0.1,See DN-2019 (ID#:82919),See DN-2019 (ID#:82919),1384.87
84046,140,5425.0,38.75,0.32,34,2027.42,11.7
84047,27304,118499.36,4.34,0.14,13087,56372.66,255.48
84048,31084,348762.48,11.22,0.19,See DN-2026 (ID#:84047),See DN-2026 (ID#:84047),751.93
84049,2000,11460.0,5.73,0.1,See DN-2025 (ID#:83460),See DN-2025 (ID#:83460),24.71
84050,72023,615796.65,8.55,0.14,See DN-2025 (ID#:83460),See DN-2025 (ID#:83460),1327.66
84051,1660,11968.6,7.21,0.12,90,866.71,25.8
84052,36562,198531.66,5.43,0.09,See DN-2054 (ID#:83465),See DN-2054 (ID#:83465),428.03
84053,36139,308988.45,8.55,0.14,7100,68243,666.18
84054,19767,52580.22,2.66,0.04,See DN-2060 (ID#:82927),See DN-2060 (ID#:82927),113.36
84055,50000,441000.0,8.82,0.29,4502,27457,950.8
84178,3262,8187.62,2.51,0.04,190,1095.22,11.48
84056,69202,776446.44,11.22,0.19,9299,54009.25,1674.02
84057,23448,76909.44,3.28,0.05,1804,4815.8,165.82
84058,6700,15611.0,2.33,0.04,426,43548,33.66
84059,3660,6771.0,1.85,0.01,See DN-2106 (ID#:82933),See DN-2106 (ID#:82933),14.6
84060,6020,39551.4,6.57,0.22,542,3935.92,65.26
84061,200000,2184000.0,10.92,0.36,43128,34543.36,4708.7
84062,129998,1419578.16,10.92,0.36,11115,16482.05,3060.61
84063,57456,255679.2,4.45,0.15,4720,18611.92,551.24
84064,3355,19224.15,5.73,0.1,See DN-2125 (ID#:82941),See DN-2125 (ID#:82941),41.45
84065,1827,13172.67,7.21,0.12,See DN-2129 (ID#:83488),See DN-2129 (ID#:83488),21.73
84066,40752,348429.6,8.55,0.14,See DN-2137 (ID#:83490),See DN-2137 (ID#:83490),751.21
84067,648,10044.0,15.5,0.26,138,17941.47,21.65
84068,3493,14740.46,4.22,0.14,2996,9639.1,24.32
84069,1309,29452.5,22.5,0.75,See DN-2153 (ID#:82374),See DN-2153 (ID#:82374),48.6
84092,1800,3330.0,1.85,0.01,718,4370.8,5.49
84070,20376,174214.8,8.55,0.14,See DN-2153 (ID#:82374),See DN-2153 (ID#:82374),287.45
84074,4050,9436.5,2.33,0.04,195,3495.81,15.57
84075,11280,224697.6,19.92,0.66,1264,3380.35,370.75
84076,2000,11120.0,5.56,0.09,209,12601.07,18.35
84077,60756,640368.24,10.54,0.35,5481,12601.07,1056.61
84078,87744,370279.68,4.22,0.14,7194,12601.07,610.96
84079,2111,4918.63,2.33,0.04,101,1697.33,10.6
84080,105,892.5,8.5,0.28,10,3403.99,1.92
84081,45,495.0,11.0,0.37,See DN-2178 (ID#:84080),See DN-2178 (ID#:84080),1.07
84082,54869,127844.77,2.33,0.04,2630,3402.23,210.94
84083,120000,1026000.0,8.55,0.14,11057,12049.4,2212.06
84084,7946,19944.46,2.51,0.04,1168,3402.23,43.0
84085,630,882.0,1.4,0.02,485,947.52,1.46
84086,10394,72965.88,7.02,0.12,14935,15919.88,157.31
84087,10000,65700.0,6.57,0.22,716,2976.29,108.4
84088,4669,14940.8,3.2,0.05,See DN-2205 (ID#:82950),See DN-2205 (ID#:82950),32.21
84089,42371,109317.18,2.58,0.04,5262,13398,180.37
84090,3173,7393.09,2.33,0.04,170,13398.06,12.2
84091,15508,38925.08,2.51,0.04,1107,13398.06,64.23
84093,514,1197.62,2.33,0.04,25,1052.04,1.98
84094,112000,281120.0,2.51,0.04,6449,7962.26,606.09
84095,14770,79462.6,5.38,0.09,2192,10829.6,131.11
84096,8800,28160.0,3.2,0.05,See DN-2252 (ID#:84095),See DN-2252 (ID#:84095),46.46
84097,38040,95480.4,2.51,0.04,2269,226.25,157.54
84098,168,221.76,1.32,0.02,See DN-2263 (ID#:82959),See DN-2263 (ID#:82959),0.37
84099,135900,1524798.0,11.22,0.19,See DN-2268 (ID#:82960),See DN-2268 (ID#:82960),2515.92
84101,36997,199043.86,5.38,0.09,See DN-2282 (ID#:82389),See DN-2282 (ID#:82389),429.14
84102,180,2700.0,15.0,0.25,38,1128.54,4.46
84103,1571,35347.5,22.5,0.75,151,3545.1,58.32
84104,30000,256500.0,8.55,0.14,See DN-2310 (ID#:82968),See DN-2310 (ID#:82968),423.22
84105,89037,223482.87,2.51,0.04,See DN-2322 (ID#:82973),See DN-2322 (ID#:82973),368.75
84106,19242,81201.24,4.22,0.14,See DN-2325 (ID#:82975),See DN-2325 (ID#:82975),133.98
84107,27975,126447.0,4.52,0.15,1704,16881.16,208.64
84108,9400,18988.0,2.02,0.01,3642,5678.14,31.33
84109,385,777.7,2.02,0.01,See DN-2348 (ID#:82402),See DN-2348 (ID#:82402),1.28
84110,13154,262027.68,19.92,0.66,1456,3949.18,564.93
84111,267671,3003268.62,11.22,0.19,37993,18495.9,4955.39
84112,135158,583882.56,4.32,0.14,17285,21454.88,963.41
84113,23861,267720.42,11.22,0.19,4502,12314.4,441.74
84115,3850,5390.0,1.4,0.02,230,2936.8,8.89
84116,45000,504900.0,11.22,0.19,5961,20144.99,833.08
84117,19200,48192.0,2.51,0.04,1936,9421.76,79.52
84118,1512,1995.84,1.32,0.02,360,3274.41,3.29
84119,108,271.08,2.51,0.04,See DN-2396 (ID#:84117),See DN-2396 (ID#:84117),0.45
84120,3520,22598.4,6.42,0.21,197,3296.34,37.29
84121,10000,41200.0,4.12,0.14,1051,39130.38,67.98
84122,23940,214741.8,8.97,0.3,Weight Captured Separately,Invoiced Separately,354.32
84123,6400,44928.0,7.02,0.12,355,2682.2,74.13
84124,80000,1593600.0,19.92,0.66,Weight Captured Separately,Freight Included in Commodity Cost,2629.44
84125,20000,341600.0,17.08,0.57,2302,Freight Included in Commodity Cost,563.64
84126,13023,33599.34,2.58,0.04,750,3787.65,55.44
84127,8000,15600.0,1.95,0.01,2987,2779.53,25.74
84128,53279,438486.17,8.23,0.27,5494,15322.73,723.5
84129,200000,502000.0,2.51,0.04,19257,6476.69,828.3
84130,26,67.08,2.58,0.04,See DN-2492 (ID#:82999),See DN-2492 (ID#:82999),0.09
84131,70,180.6,2.58,0.04,See DN-2493 (ID#:82432),See DN-2493 (ID#:82432),0.25
84132,20,292.6,14.63,0.24,See DN-2494 (ID#:82433),See DN-2494 (ID#:82433),0.41
84133,75,619.5,8.26,0.14,See DN-2495 (ID#:83555),See DN-2495 (ID#:83555),0.87
84134,30,330.0,11.0,0.18,See DN-2498 (ID#:83002),See DN-2498 (ID#:83002),0.46
84135,22,56.76,2.58,0.04,See DN-2498 (ID#:83002),See DN-2498 (ID#:83002),0.08
84136,450,3717.0,8.26,0.14,See DN-2499 (ID#:83004),See DN-2499 (ID#:83004),5.21
84137,50,1687.0,33.74,0.28,See DN-2499 (ID#:83004),See DN-2499 (ID#:83004),2.37
84138,274,2263.24,8.26,0.14,See DN-2500 (ID#:82436),See DN-2500 (ID#:82436),3.17
84139,163,317.85,1.95,0.01,See DN-2510 (ID#:82442),See DN-2510 (ID#:82442),0.45
84140,100000,1122000.0,11.22,0.19,See DN-2518 (ID#:83009),See DN-2518 (ID#:83009),1851.3
84141,9073,22773.23,2.51,0.04,2721,4777.08,37.58
84142,23,53.59,2.33,0.04,1,522.42,0.08
84143,56386,232310.32,4.12,0.14,See DN-2532 (ID#:82448),See DN-2532 (ID#:82448),325.7
84144,2808,5194.8,1.85,0.01,See DN-2535 (ID#:83011),See DN-2535 (ID#:83011),7.28
84145,17440,95920.0,5.5,0.18,2612,1698.83,158.27
84146,15003,219493.89,14.63,0.24,See DN-2544 (ID#:84145),See DN-2544 (ID#:84145),362.16
84147,534,1377.72,2.58,0.04,30,2030,2.27
84148,22426,136350.08,6.08,0.2,1942,25231.96,224.98
84149,19026,37100.7,1.95,0.01,7096,3279.29,61.22
84150,163735,695873.75,4.25,0.07,9208,3825.8,1148.19
84151,200,516.0,2.58,0.04,See DN-2581 (ID#:82457),See DN-2581 (ID#:82457),0.72
84152,200,466.0,2.33,0.04,See DN-2581 (ID#:82457),See DN-2581 (ID#:82457),0.65
84153,14125,158482.5,11.22,0.19,See DN-2590 (ID#:83019),See DN-2590 (ID#:83019),261.5
84154,1800,4518.0,2.51,0.04,See DN-2594 (ID#:83021),See DN-2594 (ID#:83021),6.33
84155,5150,45062.5,8.75,0.29,See DN-2595 (ID#:83577),See DN-2595 (ID#:83577),63.18
84156,75000,841500.0,11.22,0.19,10746,22878.26,1388.48
84157,7273,60074.98,8.26,0.14,650,4029.71,99.12
84158,7150,21092.5,2.95,0.05,See DN-2621 (ID#:83583),See DN-2621 (ID#:83583),34.8
84159,1489,18612.5,12.5,0.05,557,5044.26,26.09
84160,11574,127314.0,11.0,0.18,See DN-2621 (ID#:83583),See DN-2621 (ID#:83583),210.07
84161,993,8579.52,8.64,0.1,126,1675,12.03
84162,26300,119402.0,4.54,0.08,2278,7865.4,197.01
84163,24307,47398.65,1.95,0.01,Weight Captured Separately,Invoiced Separately,78.21
84164,26807,52273.65,1.95,0.01,9937,14700,86.25
84165,4166,29245.32,7.02,0.12,See DN-2641 (ID#:83029),See DN-2641 (ID#:83029),41.0
84166,8334,19418.22,2.33,0.04,See DN-2641 (ID#:83029),See DN-2641 (ID#:83029),27.22
84167,2000,15560.0,7.78,0.13,See DN-2643 (ID#:82471),See DN-2643 (ID#:82471),21.82
84168,48874,119252.56,2.44,0.04,4754,27441.21,167.19
84169,3345,26024.1,7.78,0.13,See DN-2656 (ID#:83032),See DN-2656 (ID#:83032),42.94
84170,13127,32948.77,2.51,0.04,1252,6079.27,46.19
84173,32562,127317.42,3.91,0.13,See DN-2687 (ID#:82480),See DN-2687 (ID#:82480),178.5
84174,100000,244000.0,2.44,0.04,See DN-2690 (ID#:83041),See DN-2690 (ID#:83041),342.09
84175,69037,168450.28,2.44,0.04,4353,5530.11,277.94
84176,80,440.0,5.5,0.18,841,3549.9,0.62
84177,1500,120000.0,80.0,0.8,448,2757.4,168.24
84179,37844,92339.36,2.44,0.04,See DN-2727 (ID#:83053),See DN-2727 (ID#:83053),129.46
84180,69037,167069.54,2.42,0.04,14074,15299.58,275.66
84181,78082,418519.52,5.36,0.18,7490,15299.59,690.56
84182,200000,3008000.0,15.04,0.5,33909,16040.39,4217.22
84183,17124,257544.96,15.04,0.5,2091,16532.5,361.08
84184,4451,13130.45,2.95,0.05,228,7423.38,21.67
84185,155202,591319.62,3.81,0.13,11334,7317.48,829.03
84186,24799,132922.64,5.36,0.18,See DN-2821 (ID#:83069),See DN-2821 (ID#:83069),186.36
84187,65599,193517.05,2.95,0.05,3354,7317.47,271.31
84188,18350,44774.0,2.44,0.04,1331,7504,62.77
84189,5000,148400.0,29.68,0.25,See DN-2838 (ID#:84188),See DN-2838 (ID#:84188),208.06
84190,5619,30117.84,5.36,0.18,596,2175.07,42.23
84191,4292,16352.52,3.81,0.13,See DN-2861 (ID#:82513),See DN-2861 (ID#:82513),22.93
84192,263,636.46,2.42,0.04,See DN-2862 (ID#:83083),See DN-2862 (ID#:83083),0.89
84193,8132,29600.48,3.64,0.12,690,3990,41.5
84194,74469,180214.98,2.42,0.04,4282,8443.89,252.66
84195,13499,58045.7,4.3,0.07,See DN-2883 (ID#:83630),See DN-2883 (ID#:83630),81.38
84196,10500,30975.0,2.95,0.05,537,6800.6,43.43
84197,5000,10500.0,2.1,0.01,See DN-2895 (ID#:82524),See DN-2895 (ID#:82524),14.72
84198,2445,9315.45,3.81,0.13,244,2159.1,13.06
84199,88403,682471.16,7.72,0.13,9421,15459.1,956.82
84200,2573,7590.35,2.95,0.05,207,1900,10.64
84201,43676,105695.92,2.42,0.04,12561,25636.2,148.19
84202,19425,36907.5,1.9,0.03,1043,8043.57,51.74
84203,3726,8271.72,2.22,0.04,See DN-2928 (ID#:83637),See DN-2928 (ID#:83637),11.6
84204,43632,336839.04,7.72,0.13,See DN-2928 (ID#:83637),See DN-2928 (ID#:83637),472.25
84205,2484,23896.08,9.62,0.16,249,4754.19,33.5
84206,44665,344813.8,7.72,0.13,See DN-2940 (ID#:82529),See DN-2940 (ID#:82529),483.43
84207,33978,78149.4,2.3,0.04,2705,9751.8,109.57
84208,74064,269592.96,3.64,0.12,See DN-2935 (ID#:83641),See DN-2935 (ID#:83641),377.97
84209,17500,539350.0,30.82,0.26,6649,27350.2,756.17
84210,69691,373543.76,5.36,0.18,See DN-2961 (ID#:83098),See DN-2961 (ID#:83098),523.71
84211,10000,267000.0,26.7,0.22,See DN-2967 (ID#:84209),See DN-2967 (ID#:84209),374.33
84212,4535,10974.7,2.42,0.04,491,4002.01,15.39
84213,112007,1356404.77,12.11,0.4,12757,20994.85,1901.68
84214,112873,1366892.03,12.11,0.4,12838,111318.14,1916.38
84215,123,244.77,1.99,0.03,See DN-2981 (ID#:82538),See DN-2981 (ID#:82538),0.3
84216,221799,1066853.19,4.81,0.16,58270,47389.63,1495.73
84217,164433,379840.23,2.31,0.04,See DN-2989 (ID#:84216),See DN-2989 (ID#:84216),532.54
84218,30114,412260.66,13.69,0.46,1230,6923.53,577.99
84222,270,1269.0,4.7,0.08,See DN-3014 (ID#:83655),See DN-3014 (ID#:83655),1.57
84223,1296,2928.96,2.26,0.04,See DN-3017 (ID#:83108),See DN-3017 (ID#:83108),3.62
84224,990,8494.2,8.58,0.14,See DN-3017 (ID#:83108),See DN-3017 (ID#:83108),10.51
84225,54,248.4,4.6,0.08,See DN-3017 (ID#:83108),See DN-3017 (ID#:83108),0.31
84226,228,1664.4,7.3,0.08,See DN-3017 (ID#:83108),See DN-3017 (ID#:83108),2.06
84227,36240,310939.2,8.58,0.14,13509,36857.21,435.94
84228,7253,62230.74,8.58,0.14,See DN-3024 (ID#:83112),See DN-3024 (ID#:83112),87.25
84229,32298,151800.6,4.7,0.16,See DN-3025 (ID#:82546),See DN-3025 (ID#:82546),187.78
84273,4800,15984.0,3.33,0.11,396,11133.66,19.77
84230,20160,244137.6,12.11,0.4,See DN-3033 (ID#:83658),See DN-3033 (ID#:83658),302.0
84231,4800,34896.0,7.27,0.12,See DN-3033 (ID#:83658),See DN-3033 (ID#:83658),43.17
84232,42717,366511.86,8.58,0.14,5732,25118.88,453.38
84233,216,285.12,1.32,0.02,See DN-3015 (ID#:82554),See DN-3015 (ID#:82554),0.35
84234,8476,209865.76,24.76,0.21,See DN-3046 (ID#:83119),See DN-3046 (ID#:83119),294.23
