id,manufacturing_site,first_line_designation
86154,Mylan (formerly Matrix) Nashik,False
86155,Mylan (formerly Matrix) Nashik,True
86156,"Mylan,  H-12 & H-13, India",True
86158,"Cipla, Goa, India",False
86159,Hetero Unit III Hyderabad IN,False
86161,"Aurobindo Unit III, India",True
86162,Mylan (formerly Matrix) Nashik,False
86163,"Aurobindo Unit III, India",False
86164,"Strides, Bangalore, India.",False
86167,Hetero Unit III Hyderabad IN,False
86168,Hetero Unit III Hyderabad IN,True
86170,Hetero Unit III Hyderabad IN,True
86171,Hetero Unit III Hyderabad IN,False
86172,Mylan (formerly Matrix) Nashik,False
86173,"Hetero, Jadcherla, unit 5, IN",True
86174,Mylan (formerly Matrix) Nashik,False
86179,"Aurobindo Unit III, India",False
86181,Hetero Unit III Hyderabad IN,True
86183,Mylan (formerly Matrix) Nashik,True
86185,Hetero Unit III Hyderabad IN,False
86186,"Cipla, Patalganga, India",False
86187,Mylan (formerly Matrix) Nashik,False
86188,"Hetero, Jadcherla, unit 5, IN",True
86189,"Strides, Bangalore, India.",False
86192,"Aurobindo Unit III, India",False
86193,"Strides, Bangalore, India.",True
86195,Hetero Unit III Hyderabad IN,True
86196,"Cipla, Goa, India",False
86197,Mylan (formerly Matrix) Nashik,False
86198,"Aurobindo Unit III, India",False
86199,Mylan (formerly Matrix) Nashik,False
86200,"Aurobindo Unit III, India",False
86203,"Aurobindo Unit VII, IN",True
86204,Hetero Unit III Hyderabad IN,False
86205,"Hetero, Jadcherla, unit 5, IN",False
86206,Mylan (formerly Matrix) Nashik,True
86207,"Strides, Bangalore, India.",False
86208,"Hetero, Jadcherla, unit 5, IN",False
86209,Hetero Unit III Hyderabad IN,False
86210,"Cipla, Patalganga, India",False
86211,Mylan (formerly Matrix) Nashik,True
86212,"Strides, Bangalore, India.",True
86213,"Cipla, Goa, India",True
86216,"Strides, Bangalore, India.",False
86235,"Aurobindo Unit III, India",False
86236,"Cipla, Goa, India",True
86237,"Aurobindo Unit III, India",False
86238,"Aurobindo Unit III, India",False
86239,"Aurobindo Unit III, India",False
86240,"Aurobindo Unit III, India",True
86241,"Aurobindo Unit III, India",False
86242,"Aurobindo Unit III, India",False
86243,"Aurobindo Unit III, India",False
86244,"Aurobindo Unit III, India",True
86245,Mylan (formerly Matrix) Nashik,True
86246,Mylan (formerly Matrix) Nashik,True
86247,"Cipla, Goa, India",False
86248,"Aurobindo Unit III, India",True
86249,"Aurobindo Unit III, India",True
86250,"Aurobindo Unit III, India",True
86251,Mylan (formerly Matrix) Nashik,False
86252,"Aurobindo Unit III, India",False
86253,"Strides, Bangalore, India.",True
86256,"Aurobindo Unit III, India",False
86257,"Aurobindo Unit III, India",False
86258,"Standard Diagnostics, Korea",False
86259,"Aurobindo Unit III, India",True
86260,Mylan (formerly Matrix) Nashik,True
86261,"Aurobindo Unit III, India",True
86262,"Aurobindo Unit III, India",True
86263,"Aurobindo Unit III, India",False
86265,"Aurobindo Unit III, India",True
86266,"Aurobindo Unit III, India",True
86267,"Aurobindo Unit III, India",True
86268,Hetero Unit III Hyderabad IN,True
86269,"Aurobindo Unit III, India",True
86270,"Cipla, Goa, India",False
86271,"Cipla, Goa, India",False
86272,"Strides, Bangalore, India.",True
86273,Mylan (formerly Matrix) Nashik,True
86274,"Aurobindo Unit III, India",False
86275,"Strides, Bangalore, India.",True
86276,"Cipla, Goa, India",False
86277,"Aurobindo Unit III, India",True
86278,Mylan (formerly Matrix) Nashik,True
86279,"Aurobindo Unit III, India",True
86280,"Aurobindo Unit III, India",True
86281,"Aurobindo Unit III, India",True
86282,"Strides, Bangalore, India.",True
86283,Mylan (formerly Matrix) Nashik,True
86284,"Strides, Bangalore, India.",True
86285,Mylan (formerly Matrix) Nashik,True
86286,Mylan (formerly Matrix) Nashik,True
86287,"Aurobindo Unit III, India",True
86288,"Aurobindo Unit III, India",True
86289,"Aurobindo Unit III, India",True
86290,"Aurobindo Unit III, India",True
86291,"Cipla, Goa, India",False
86293,Mylan (formerly Matrix) Nashik,False
86294,"Aurobindo Unit III, India",True
86295,"Aurobindo Unit III, India",True
86296,"Cipla, Goa, India",False
86297,Hetero Unit III Hyderabad IN,False
86298,Mylan (formerly Matrix) Nashik,True
86299,Mylan (formerly Matrix) Nashik,True
86300,Mylan (formerly Matrix) Nashik,True
86301,Mylan (formerly Matrix) Nashik,True
86302,"Strides, Bangalore, India.",True
86303,"Strides, Bangalore, India.",True
86304,Mylan (formerly Matrix) Nashik,False
86305,"Strides, Bangalore, India.",False
86306,Mylan (formerly Matrix) Nashik,False
86307,Mylan (formerly Matrix) Nashik,True
86308,Mylan (formerly Matrix) Nashik,False
86309,Hetero Unit III Hyderabad IN,True
86310,"Cipla, Goa, India",True
86311,Mylan (formerly Matrix) Nashik,True
86312,"Aurobindo Unit III, India",True
86313,"Aurobindo Unit III, India",False
86314,"Aurobindo Unit III, India",True
86315,"Aurobindo Unit III, India",True
86316,"Aurobindo Unit III, India",True
86317,"Cipla, Goa, India",False
86318,"Aurobindo Unit III, India",True
86319,"Strides, Bangalore, India.",False
86320,"Aurobindo Unit III, India",True
86321,"Aurobindo Unit III, India",False
86322,Mylan (formerly Matrix) Nashik,True
86323,Mylan (formerly Matrix) Nashik,True
86324,Mylan (formerly Matrix) Nashik,True
86325,"Aurobindo Unit III, India",True
86326,"Aspen-OSD, Port Elizabeth, SA",False
86327,"Aurobindo Unit III, India",False
86328,"Aurobindo Unit III, India",False
86329,"Strides, Bangalore, India.",False
86330,"Aurobindo Unit III, India",False
86331,"Strides, Bangalore, India.",True
86332,Mylan (formerly Matrix) Nashik,False
86333,"Aurobindo Unit III, India",True
86334,Mylan (formerly Matrix) Nashik,False
86335,Mylan (formerly Matrix) Nashik,False
86336,"Aurobindo Unit III, India",False
86337,"Aurobindo Unit III, India",False
86338,"Aurobindo Unit III, India",False
86339,"Aurobindo Unit III, India",False
86340,"Aurobindo Unit III, India",False
86341,"Aurobindo Unit III, India",False
86342,Hetero Unit III Hyderabad IN,False
86343,"Cipla, Goa, India",True
86344,"Cipla, Goa, India",False
86345,Mylan (formerly Matrix) Nashik,False
86346,Mylan (formerly Matrix) Nashik,False
86347,"Aurobindo Unit III, India",False
86348,"Aurobindo Unit III, India",True
86349,"Aurobindo Unit III, India",False
86350,"Aurobindo Unit III, India",True
86351,Mylan (formerly Matrix) Nashik,False
86352,Mylan (formerly Matrix) Nashik,False
86353,Hetero Unit III Hyderabad IN,False
86354,"Strides, Bangalore, India.",True
86355,"Aurobindo Unit III, India",False
86356,"Strides, Bangalore, India.",False
86357,Hetero Unit III Hyderabad IN,True
86358,"Aurobindo Unit III, India",False
86359,Hetero Unit III Hyderabad IN,True
86360,"Aurobindo Unit III, India",False
86361,"Aurobindo Unit III, India",False
86362,"Strides, Bangalore, India.",False
86363,Mylan (formerly Matrix) Nashik,False
86364,"Aurobindo Unit III, India",True
86365,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",False
86366,Mylan (formerly Matrix) Nashik,True
86367,"Aurobindo Unit III, India",True
86368,"Aurobindo Unit III, India",False
86369,"Aurobindo Unit III, India",False
86371,"Aurobindo Unit III, India",False
86372,Mylan (formerly Matrix) Nashik,False
86373,"Strides, Bangalore, India.",True
86391,Hetero Unit III Hyderabad IN,True
86374,Mylan (formerly Matrix) Nashik,False
86375,Hetero Unit III Hyderabad IN,False
86376,Mylan (formerly Matrix) Nashik,True
86377,"Aurobindo Unit III, India",True
86378,"Aurobindo Unit III, India",False
86379,"Aurobindo Unit III, India",True
86380,Hetero Unit III Hyderabad IN,False
86381,"Strides, Bangalore, India.",False
86382,"Aurobindo Unit III, India",False
86384,Mylan (formerly Matrix) Nashik,False
86385,Mylan (formerly Matrix) Nashik,False
86386,"Aurobindo Unit III, India",True
86387,"Strides, Bangalore, India.",True
86388,"Strides, Bangalore, India.",True
86389,"Aurobindo Unit III, India",False
86390,"Strides, Bangalore, India.",False
86392,"Aurobindo Unit III, India",True
86393,"Aurobindo Unit III, India",False
86394,"Aurobindo Unit III, India",True
86395,Mylan (formerly Matrix) Nashik,True
86396,"Strides, Bangalore, India.",False
86397,"Aurobindo Unit VII, IN",False
86398,"Aurobindo Unit III, India",False
86399,"Cipla, Goa, India",True
86400,Hetero Unit III Hyderabad IN,False
86401,Hetero Unit III Hyderabad IN,True
86402,Hetero Unit III Hyderabad IN,False
86403,Mylan (formerly Matrix) Nashik,False
86404,Hetero Unit III Hyderabad IN,False
86405,Mylan (formerly Matrix) Nashik,False
86406,"Aurobindo Unit III, India",True
86408,Mylan (formerly Matrix) Nashik,True
86409,Mylan (formerly Matrix) Nashik,False
86410,Mylan (formerly Matrix) Nashik,False
86411,"Strides, Bangalore, India.",False
86412,"Aurobindo Unit III, India",False
86413,"Aurobindo Unit III, India",False
86414,Mylan (formerly Matrix) Nashik,True
86415,Mylan (formerly Matrix) Nashik,True
86417,Mylan (formerly Matrix) Nashik,True
86418,Mylan (formerly Matrix) Nashik,True
86419,"Aurobindo Unit III, India",True
86420,"Aurobindo Unit III, India",True
86421,"Aurobindo Unit VII, IN",True
86422,Mylan (formerly Matrix) Nashik,True
86423,Mylan (formerly Matrix) Nashik,False
86424,"Strides, Bangalore, India.",False
86425,"Aurobindo Unit III, India",True
86426,"Strides, Bangalore, India.",True
86427,"Strides, Bangalore, India.",True
86428,Mylan (formerly Matrix) Nashik,True
86429,"Strides, Bangalore, India.",False
86430,"Cipla, Goa, India",False
86431,"Strides, Bangalore, India.",True
86432,"Aurobindo Unit III, India",True
86433,"Aurobindo Unit III, India",True
86435,"Aurobindo Unit III, India",False
86436,Mylan (formerly Matrix) Nashik,False
86437,"Aurobindo Unit III, India",False
86438,"Strides, Bangalore, India.",False
86439,"Aurobindo Unit III, India",False
86440,"Strides, Bangalore, India.",False
86441,"Strides, Bangalore, India.",False
86442,"Strides, Bangalore, India.",False
86443,Mylan (formerly Matrix) Nashik,False
86444,"Aurobindo Unit III, India",False
86445,Hetero Unit III Hyderabad IN,False
86446,Hetero Unit III Hyderabad IN,False
86447,"Aurobindo Unit III, India",False
86448,Mylan (formerly Matrix) Nashik,False
86449,Hetero Unit III Hyderabad IN,False
86450,"Aurobindo Unit III, India",True
86451,"Strides, Bangalore, India.",False
86452,"Aurobindo Unit III, India",True
86453,"Aurobindo Unit III, India",True
86454,"Strides, Bangalore, India.",True
86455,Mylan (formerly Matrix) Nashik,True
86456,"Aurobindo Unit III, India",False
86457,"Trinity Biotech, Plc",True
86458,"Strides, Bangalore, India.",False
86459,Hetero Unit III Hyderabad IN,False
86477,Mylan (formerly Matrix) Nashik,True
86460,Mylan (formerly Matrix) Nashik,False
86461,"Strides, Bangalore, India.",True
86463,Macleods Daman Plant INDIA,False
86464,"Strides, Bangalore, India.",False
86465,"Aurobindo Unit III, India",False
86466,"Strides, Bangalore, India.",False
86467,Mylan (formerly Matrix) Nashik,False
86468,"Aurobindo Unit III, India",False
86469,"Strides, Bangalore, India.",True
86470,"Strides, Bangalore, India.",True
86471,"Aurobindo Unit VII, IN",True
86472,"Strides, Bangalore, India.",False
86473,Mylan (formerly Matrix) Nashik,False
86474,"Strides, Bangalore, India.",False
86475,Mylan (formerly Matrix) Nashik,False
86476,Mylan (formerly Matrix) Nashik,True
86478,Mylan (formerly Matrix) Nashik,False
86479,"Strides, Bangalore, India.",True
86480,"Aurobindo Unit III, India",True
86481,Mylan (formerly Matrix) Nashik,True
86482,"Aurobindo Unit III, India",False
86483,Hetero Unit III Hyderabad IN,False
86484,"Aurobindo Unit III, India",True
86485,"Strides, Bangalore, India.",False
86486,"Aurobindo Unit III, India",False
86487,"Aurobindo Unit VII, IN",False
86488,"Aurobindo Unit III, India",True
86489,"Aurobindo Unit III, India",False
86490,"Aurobindo Unit III, India",False
86491,Mylan (formerly Matrix) Nashik,False
86492,"Aurobindo Unit III, India",True
86493,"Strides, Bangalore, India.",True
86494,Mylan (formerly Matrix) Nashik,False
86496,Mylan (formerly Matrix) Nashik,True
86497,Mylan (formerly Matrix) Nashik,False
86498,Mylan (formerly Matrix) Nashik,True
86499,Hetero Unit III Hyderabad IN,False
86500,Mylan (formerly Matrix) Nashik,True
86501,Mylan (formerly Matrix) Nashik,True
86502,"Strides, Bangalore, India.",False
86503,"Aurobindo Unit III, India",True
86504,"Aurobindo Unit III, India",True
86505,Mylan (formerly Matrix) Nashik,True
86506,Mylan (formerly Matrix) Nashik,True
86507,"Aurobindo Unit III, India",False
86508,Hetero Unit III Hyderabad IN,False
86509,Hetero Unit III Hyderabad IN,False
86510,Hetero Unit III Hyderabad IN,False
86511,Mylan (formerly Matrix) Nashik,False
86512,Hetero Unit III Hyderabad IN,True
86513,Mylan (formerly Matrix) Nashik,True
86514,Mylan (formerly Matrix) Nashik,False
86515,Hetero Unit III Hyderabad IN,False
86516,Mylan (formerly Matrix) Nashik,False
86517,Hetero Unit III Hyderabad IN,True
86518,Mylan (formerly Matrix) Nashik,True
86519,Hetero Unit III Hyderabad IN,False
86520,Mylan (formerly Matrix) Nashik,False
86521,Hetero Unit III Hyderabad IN,False
86522,Mylan (formerly Matrix) Nashik,False
86523,Hetero Unit III Hyderabad IN,False
86524,"Cipla, Goa, India",False
86525,"Aurobindo Unit III, India",True
86526,"Aurobindo Unit III, India",True
86527,Mylan (formerly Matrix) Nashik,False
86528,Mylan (formerly Matrix) Nashik,False
86529,Hetero Unit III Hyderabad IN,True
86530,"Aurobindo Unit III, India",True
86531,Mylan (formerly Matrix) Nashik,False
86532,Mylan (formerly Matrix) Nashik,False
86533,Mylan (formerly Matrix) Nashik,False
86534,Hetero Unit III Hyderabad IN,False
86535,Mylan (formerly Matrix) Nashik,False
86536,"Aurobindo Unit III, India",True
86537,Mylan (formerly Matrix) Nashik,False
86538,"Aurobindo Unit III, India",False
86539,"Strides, Bangalore, India.",True
86540,Mylan (formerly Matrix) Nashik,False
86541,"Cipla, Kurkumbh, India",False
86543,"Cipla, Goa, India",False
86544,Hetero Unit III Hyderabad IN,False
86545,"Hetero, Jadcherla, unit 5, IN",True
86548,Mylan (formerly Matrix) Nashik,False
86549,"Aurobindo Unit III, India",False
86550,Hetero Unit III Hyderabad IN,False
86551,"Aurobindo Unit III, India",True
86552,Hetero Unit III Hyderabad IN,False
86553,"Aurobindo Unit VII, IN",False
86554,Hetero Unit III Hyderabad IN,False
86555,Hetero Unit III Hyderabad IN,True
86556,Mylan (formerly Matrix) Nashik,False
86558,Hetero Unit III Hyderabad IN,True
86559,"Aurobindo Unit III, India",True
86561,"Cipla, Goa, India",False
86562,"Cipla, Goa, India",False
86563,Hetero Unit III Hyderabad IN,False
86564,"Strides, Bangalore, India.",False
86565,"Cipla, Goa, India",False
86566,"Aurobindo Unit III, India",False
86567,Mylan (formerly Matrix) Nashik,True
86568,Mylan (formerly Matrix) Nashik,False
86569,"Strides, Bangalore, India.",True
86572,Hetero Unit III Hyderabad IN,False
86573,"Aurobindo Unit III, India",True
86574,Hetero Unit III Hyderabad IN,False
86575,"Cipla, Goa, India",False
86576,"Strides, Bangalore, India.",True
86577,Hetero Unit III Hyderabad IN,False
86579,Mylan (formerly Matrix) Nashik,True
86580,Hetero Unit III Hyderabad IN,True
86581,Hetero Unit III Hyderabad IN,True
86582,"Strides, Bangalore, India.",False
86584,Hetero Unit III Hyderabad IN,True
86585,Mylan (formerly Matrix) Nashik,False
86586,"Aurobindo Unit III, India",False
86587,Mylan (formerly Matrix) Nashik,True
86588,Mylan (formerly Matrix) Nashik,True
86589,Hetero Unit III Hyderabad IN,False
86590,"Cipla, Goa, India",False
86591,"Strides, Bangalore, India.",False
86592,"Aurobindo Unit III, India",False
86593,"Aurobindo Unit III, India",False
86595,"Strides, Bangalore, India.",True
86596,Hetero Unit III Hyderabad IN,True
86597,"Aurobindo Unit III, India",False
86598,"Strides, Bangalore, India.",True
86599,Mylan (formerly Matrix) Nashik,True
86600,"Aurobindo Unit III, India",True
86601,"Aurobindo Unit VII, IN",True
86602,Mylan (formerly Matrix) Nashik,False
86603,"Aurobindo Unit III, India",False
86711,"Aurobindo Unit III, India",True
86604,Mylan (formerly Matrix) Nashik,True
86605,ABBVIE Ludwigshafen Germany,False
86606,"Strides, Bangalore, India.",True
86607,Mylan (formerly Matrix) Nashik,False
86610,"Aurobindo Unit III, India",False
86611,Mylan (formerly Matrix) Nashik,True
86612,Mylan (formerly Matrix) Nashik,False
86613,"Aurobindo Unit VII, IN",False
86614,Mylan (formerly Matrix) Nashik,True
86615,"Aurobindo Unit VII, IN",False
86616,Hetero Unit III Hyderabad IN,True
86617,Hetero Unit III Hyderabad IN,True
86618,"Strides, Bangalore, India.",False
86621,"Aurobindo Unit III, India",True
86622,ABBVIE Ludwigshafen Germany,False
86625,Mylan (formerly Matrix) Nashik,True
86626,"Aurobindo Unit III, India",True
86627,Mylan (formerly Matrix) Nashik,True
86629,"Aurobindo Unit III, India",False
86630,"Aurobindo Unit III, India",False
86631,"Aurobindo Unit III, India",False
86632,Mylan (formerly Matrix) Nashik,False
86634,Mylan (formerly Matrix) Nashik,False
86635,"Strides, Bangalore, India.",False
86637,"Cipla, Goa, India",False
86639,"Aurobindo Unit III, India",False
86643,"Aurobindo Unit III, India",True
86644,"Strides, Bangalore, India.",True
86650,Mylan (formerly Matrix) Nashik,True
86651,Hetero Unit III Hyderabad IN,True
86652,Mylan (formerly Matrix) Nashik,True
86653,"Strides, Bangalore, India.",True
86654,Mylan (formerly Matrix) Nashik,False
86655,Hetero Unit III Hyderabad IN,False
86657,"Strides, Bangalore, India.",False
86659,"Hetero, Jadcherla, unit 5, IN",True
86660,"Cipla, Goa, India",False
86661,"Aurobindo Unit III, India",False
86662,Mylan (formerly Matrix) Nashik,False
86663,"Strides, Bangalore, India.",True
86664,Mylan (formerly Matrix) Nashik,False
86665,Hetero Unit III Hyderabad IN,False
86749,"Strides, Bangalore, India.",False
86666,Mylan (formerly Matrix) Nashik,False
86668,Mylan (formerly Matrix) Nashik,True
86669,Mylan (formerly Matrix) Nashik,False
86670,Hetero Unit III Hyderabad IN,False
86671,Hetero Unit III Hyderabad IN,False
86672,Hetero Unit III Hyderabad IN,False
86673,"Aurobindo Unit III, India",False
86674,"Aurobindo Unit III, India",True
86675,"Aurobindo Unit III, India",True
86676,Mylan (formerly Matrix) Nashik,True
86677,Ranbaxy per Shasun Pharma,False
86678,"Cipla, Goa, India",False
